Title,Video Link,Views,Channel Link
Honor 200 VS Nothing 3A Camera Comparison🔥৩৫ হাজারে ক্যামেরা রাজা কে?🤔,https://www.youtube.com/watch?v=6D0OYaqBs-c&pp=ygUpYmVzdCBwaG9uZSB1bmRlciA0MDAwMCBpbiBiYW5nbGFkZXNoIDIwMjXSBwkJBgoBhyohjO8%3D,62K views,https://www.youtube.com/@TechShibly
Vivo T4 Ultra Phone Photography Test Best Camera Photography phone under budget 225 #vivot4ultra,https://www.youtube.com/shorts/Gl6hLad5k_s,309K views,https://www.youtube.com/@GourabNill
Best Smartphones under 40000 in India | #shortsfeed #short #shorts #smartphone #shortsvideo,https://www.youtube.com/shorts/h_bMy0wVf8o,158K views,https://www.youtube.com/@oceanofdeals
Moto Edge 60 Fusion vs Moto Edge 60 Stylus! #motoedge60fusion #motoedge60stylus #comparison #tech,https://www.youtube.com/shorts/2VeNtGgflDU,2.9M views,https://www.youtube.com/@TechyKiran
Top 6 Best Smartphones Under ₹50000 ⚡ #TrakinShorts,https://www.youtube.com/shorts/33x1P9eMzBU,2.4M views,https://www.youtube.com/@TrakinShorts
Vivo V30 5 G 12 GB RAM+ 512ROM #vivo #smartphone,https://www.youtube.com/shorts/PoTYt4IN8DA,1.5M views,https://www.youtube.com/@masterpino
Most powerful Phone Under 30K🔥 iQOO Neo 10 5G Unboxing,https://www.youtube.com/shorts/AXniwNtwvVo,890K views,https://www.youtube.com/@SisTechbanna
Pixel 9 is BETTER than iPhone in 2025? #viraltech,https://www.youtube.com/shorts/6V_t9QpNK9k,197K views,https://www.youtube.com/@Twist_Tech
"Best Camera Phone Under 40,000 | Winner ??",https://www.youtube.com/shorts/JBRVjYZ_C_w,320K views,https://www.youtube.com/@SauravAnuraj
"The Slimmest Phone Under ₹20,000! *TECNO POVA SLIM 5G*",https://www.youtube.com/shorts/1iJhL8H81kI,569K views,https://www.youtube.com/@beebomco
"OnePlus 12R: Best phone under Rs 40,000🤌 #oneplusindia #oneplus12r #review",https://www.youtube.com/shorts/x1QAAr_z8SA,904K views,https://www.youtube.com/@ashri_k
Why Xiaomi 15 Civi Is A Better Choice in 2025 🔥 #shorts #xiaomi15civi #xiaomi14civi,https://www.youtube.com/shorts/P0Pj2H8Pdao,115K views,https://www.youtube.com/@techitdowwn
Tecno Camon 40 Pro & Infinix Note 50 Pro Side by side in hand review #smartphone #tech,https://www.youtube.com/shorts/ZUxajGWfbRQ,706K views,https://www.youtube.com/@RakibBDVlog1990
vivo X200 Ultra Vs Google Pixel 10 Pro XL #samzone #smartphone,https://www.youtube.com/shorts/4iebYTJs_5U,409K views,https://www.youtube.com/@SamZonebd
ViVO x200 FE Photography Test Unboxing Review Upcoming Best Phone #vivox200fe,https://www.youtube.com/shorts/lPNlnbX7vHU,529K views,https://www.youtube.com/@GourabNill
ViVO T4 Ultra 100X zoom Photography Test Best Phone Under Budget 2025 #vivot4ultra,https://www.youtube.com/shorts/p74fqK6DKvM,378K views,https://www.youtube.com/@GourabNill
Best phone under 40000 in Bangladesh Samsung s21 ultra used mobile price in Bangladesh 2025 #rbgadge,https://www.youtube.com/shorts/qCaPfQp_9UQ,16K views,https://www.youtube.com/@rbgadgetbd5975
The best gaming phone..🗿. poco F4 gt.#pocof4gt #pocox3handcam #smartphone #bgmi #pubgmobile #pocox,https://www.youtube.com/shorts/5tvjRSkyTlo,442K views,https://www.youtube.com/@MrFriezagaming
Sony Is Back With A Crazy Phone! 🤯,https://www.youtube.com/shorts/dum2sU-HXEo,8.2M views,https://www.youtube.com/@beebomco
Xiaomi 14 civi vs iPhone 15  Camera Test 🔥,https://www.youtube.com/shorts/FD_1ZyS38gk,2.8M views,https://www.youtube.com/@Real-Softech
Infinix NOTE 40 Pro+ 5G Unboxing (Obsidian Black),https://www.youtube.com/shorts/bthW8k3as9k,6.9M views,https://www.youtube.com/@PinoyMetroGeek
Best Phone Under 20000 | Best Phones Under 20000 | Best Smartphone Under 20000 | Tech Deepak,https://www.youtube.com/shorts/i--1nYSvXSg,35K views,https://www.youtube.com/@_Techdeepak01
Samsung S24 in BBD Sale,https://www.youtube.com/shorts/4CzdS2HvTTY,392K views,https://www.youtube.com/@RoanetTech
Upcoming best gaming phone under 25k (2025)☠️! #shorts #2025,https://www.youtube.com/shorts/j3d8r91fXg8,1M views,https://www.youtube.com/@FactoSachin45
Vivo V50 V/S motorola edge 50 📸 & Zoom Test 🔥🔥😱||#techraj #cameratest #zoomtest,https://www.youtube.com/shorts/WM73ooNhMfY,2.1M views,https://www.youtube.com/@maharajdas5521
Top 5 Best 5G Phones Under 50000 in India 2025 🔥 | 40K to 50K Flagship Killer Smartphones #trending,https://www.youtube.com/shorts/-NCOlMEOlWs,15K views,https://www.youtube.com/@Theonemurari
Samsung A35 vs OnePlus Nord 4 Camera Test,https://www.youtube.com/shorts/Nj3WvKHBhrA,1.6M views,https://www.youtube.com/@mobilepapa
Best Flagship Phones under 40000 Rupees india 2025 #shorts,https://www.youtube.com/shorts/a91Gq-fYYuI,7.9K views,https://www.youtube.com/@Tech.Inventionz
Best Mobile under 20000 - 30000 in Pakistan | Don’t buy Wrong Phones! ,https://www.youtube.com/watch?v=N5AiEmFaWKM&pp=ygUpYmVzdCBwaG9uZSB1bmRlciA0MDAwMCBpbiBiYW5nbGFkZXNoIDIwMjU%3D,8.5K views,https://www.youtube.com/@its_mrraza
Samsung S24 vs Samsung A56 camera test 🔥,https://www.youtube.com/shorts/n-Gcd694TWo,2.2M views,https://www.youtube.com/@Devhr71
Realme Mobile🔥Price in Bangladesh 2025 | Best Mid Range Phones | Realme 15 Series Full Specs Review,https://www.youtube.com/watch?v=Xhr6i6FgeP0&pp=ygUpYmVzdCBwaG9uZSB1bmRlciA0MDAwMCBpbiBiYW5nbGFkZXNoIDIwMjU%3D,4.4K views,https://www.youtube.com/@MithuVlogsbd
Best Samsung Phone under 40000 / Top 5 Samsung Phone under Rs 40000 in 2025,https://www.youtube.com/shorts/n8FuwOomIBM,236K views,https://www.youtube.com/@Khushnoorbarelvi
"Best Gaming Phone Under ₹35,000 in 2025 🎮🔥 Flagship Performance! #shorts",https://www.youtube.com/shorts/bvEwIANWGTM,77K views,https://www.youtube.com/@TechieBist
5 Best One Plus Phone under Rs 40000 in 2025,https://www.youtube.com/shorts/5QxtcGHckTU,44K views,https://www.youtube.com/@Khushnoorbarelvi
New Moto edge 60 Pro 5g Launch Unboxing #ytshorts #smartphone #yt #moto #edge60pro #smartphone #5g,https://www.youtube.com/shorts/BaqC2oNevMs,3M views,https://www.youtube.com/@MANASENTERPRISES-1658
Samsung s25 ultra vs motorola edge 50 ultra camera test || comparison || #new #ytshorts #shorts,https://www.youtube.com/shorts/4ExIKzIUdkw,3.1M views,https://www.youtube.com/@Personalising-tech
₹30000 में Flagship Killer Samsung Phones 🤩 #shorts  #techmaster,https://www.youtube.com/shorts/td-p9UorASI,5.7M views,https://www.youtube.com/@techmastershort
Samsung S23 Ultra used mobile phone price in Bangladesh | #rbgadgetbd #under #jamuna #smartphone,https://www.youtube.com/shorts/xd7QfkspP6c,339K views,https://www.youtube.com/@rbgadgetbd5975
"Best Camera Smartphones From ₹15,000 to ₹40,000 🤯 #Shorts",https://www.youtube.com/shorts/GB5mhW5IQ_Q,3.3M views,https://www.youtube.com/@TrakinShorts
"two best Samsung phones you take 2024 🔥🥵 #shorts || you want to earn money check description, ￼￼",https://www.youtube.com/shorts/eTgmExGFrdg,14M views,https://www.youtube.com/@manishDhumale-fn5in
Top 5 Gaming Phones under 40000 #shorts,https://www.youtube.com/shorts/c_ExZ4ah490,8.7K views,https://www.youtube.com/@MrBondGamer
Top 5 best camera phone under 40k in 2025 🔥best phone under 40000 ! #cameraphone #shorts #satya07,https://www.youtube.com/shorts/Laqy8MOmNyA,25K views,https://www.youtube.com/@Satya07-p6x
Unboxing OnePlus 13s – First-Ever Compact Flagship from OnePlus!,https://www.youtube.com/shorts/ZEEn39Qr39s,1.7M views,https://www.youtube.com/@SmartprixOfficial
"মিড বাজেটে ২০২৫ এর সেরা ৫টি ফোন কিনুন | কার্ভ ডিসপ্লে, 32GB RAM+ 6200mAh! Best Phone Under 30k - 35k",https://www.youtube.com/watch?v=kBnc5u0mRzM&pp=ygUpYmVzdCBwaG9uZSB1bmRlciA0MDAwMCBpbiBiYW5nbGFkZXNoIDIwMjU%3D,196K views,https://www.youtube.com/@TechnicalShanto
Samsung Galaxy S25 Unboxing #smartphone #S25,https://www.youtube.com/shorts/YHqoG7kntLo,523K views,https://www.youtube.com/@SamZonebd
"3 Best Smartphones under Rs 40,000! #bestsmartphonesunder40k #bestsmartphones #smartphones #tech",https://www.youtube.com/shorts/lI2zVFfJKDk,1M views,https://www.youtube.com/@TechyKiranShorts
Tecno phantom X2 5G device only #trending #viral #ipl2024,https://www.youtube.com/shorts/e9rHemLhTNM,1.2M views,https://www.youtube.com/@TagitGadgets
🤩Motorola Razr 60 flip phone | Review🤯 #techplusgadgets #review  #motorazr60 #flipphone,https://www.youtube.com/shorts/a0H86-XZnY0,1.3M views,https://www.youtube.com/@TechPlusGadgetsyt
৪০ হাজার যদি হয় বাজেট!! Best Smartphones Around 40K ( Aug 2025),https://www.youtube.com/watch?v=WyMqJ838qK8&pp=ygUpYmVzdCBwaG9uZSB1bmRlciA0MDAwMCBpbiBiYW5nbGFkZXNoIDIwMjU%3D,148K views,https://www.youtube.com/@SamZonebd
Moto Edge 50 Ultra #motoedge50ultra #moto #motoedge50fusion #shorts #unboxing #ytshorts,https://www.youtube.com/shorts/1GuKGdGbTcw,1M views,https://www.youtube.com/@NaeemBangashTech
"Incredible ₹20,000 Second Hand Bike Deals in Bangalore!",https://www.youtube.com/watch?v=2Bmgp5NlEwY&pp=ygUpYmVzdCBwaG9uZSB1bmRlciA0MDAwMCBpbiBiYW5nbGFkZXNoIDIwMjU%3D,3.4K views,https://www.youtube.com/@RealBoyMaruf2.0
Unboxing the Best Foldable Phone | The Pinnacle of Innovation! #shorts,https://www.youtube.com/shorts/3pOqey87A00,1.6M views,https://www.youtube.com/@Techfevers
Top 4 Smartphones in 30K 🔥,https://www.youtube.com/shorts/jKWhoglsJrM,599K views,https://www.youtube.com/@helloftech
"World's Best Camera phone under ₹35,0000 | Galaxy S24 FE",https://www.youtube.com/shorts/dbheqtyte3I,198K views,https://www.youtube.com/@Real-Softech
"Top 5 Gaming Phones Under ₹30,000 in 2025  🎮🔥 Ultimate Performance! #shorts",https://www.youtube.com/shorts/tAb9qPmtMUo,930K views,https://www.youtube.com/@TechieBist
Top iQOO Smartphones to Buy in 2025 ⚡ Performance Kings! #shorts,https://www.youtube.com/shorts/-LkKEDp3KmI,376K views,https://www.youtube.com/@TechieBist
Samsung s24 fe vs samsung s23 fe ⚡🔥 #shorts #s24fe,https://www.youtube.com/shorts/SRFK63pGM0c,1.7M views,https://www.youtube.com/@AryantheIncredible01
Huawei Pura 70 Ultra best camera phone #smartphone #tech #unboxing #technology,https://www.youtube.com/shorts/anX6mOBLvGU,415K views,https://www.youtube.com/@Techmask07
All Flagship Used Mobile Price In Bangladesh 🔥 Used phone price in Bangladesh 2025,https://www.youtube.com/watch?v=hA1aOZgyH9c&pp=ygUpYmVzdCBwaG9uZSB1bmRlciA0MDAwMCBpbiBiYW5nbGFkZXNoIDIwMjU%3D,2K views,https://www.youtube.com/@FahadAkonVlogs
Realme 12 pro plus vs Vivo X100 Zooming test super moon 🔥,https://www.youtube.com/shorts/U4Pcl3hAI_M,2.3M views,https://www.youtube.com/@Real-Softech
Best Smartphone under 45k in June 2025 / Best Mobile Phone 📱 under 45000 in India,https://www.youtube.com/shorts/8CPfpQPG6Ms,25K views,https://www.youtube.com/@Khushnoorbarelvi
Best Smartphone under 60k #techbyakram #techreview,https://www.youtube.com/shorts/sCtWPAAdAUk,57K views,https://www.youtube.com/@techbyakram
"Top Upcoming Phones With Snapdragon 8 Elite 2 😈🔥"" || #smartphone",https://www.youtube.com/shorts/hvuHvJKBT-4,911K views,https://www.youtube.com/@Cococinematic
Best Phones under 30k In 2025 #deepstech #realme #iqoo #oneplus #nothing,https://www.youtube.com/shorts/pwxTggHGoC8,755K views,https://www.youtube.com/@deepstech_
"Best Flagship Phone Under ₹35,000 in 2025 📱🔥 #shorts",https://www.youtube.com/shorts/kP8HD7Ztqh4,197K views,https://www.youtube.com/@TechieBist
Best 144 fps gaming phones under 50000 rs 🔥 #gamingphone #bgmi #gaming #iqoo,https://www.youtube.com/shorts/vNKjmIQdi38,52K views,https://www.youtube.com/@YrgOp
iQOO 13 Is better than iPhone 16 Pro Max 🔥 | #shorts #iqoo13 #anshnakwal,https://www.youtube.com/shorts/00VOWQ5KWVA,2.9M views,https://www.youtube.com/@AnshNakwal
"Best Camera Phone Under INR 40,000 in 2025! #shorts",https://www.youtube.com/shorts/04a46FXBbew,290K views,https://www.youtube.com/@GadgetByte
Redmi Turbo 4 vs iQOO Neo 10: Best 40k Phone?,https://www.youtube.com/shorts/sfSkIPIAup0,96K views,https://www.youtube.com/@techbyakram
"Best Phones Under ₹30,000 in 2025 #shorts",https://www.youtube.com/shorts/DPCks5dJ1A8,457K views,https://www.youtube.com/@GadgetByte
Infinix hot 50 pro plus slim body curved display #shortvideo,https://www.youtube.com/shorts/WqXo8H4rQnY,2.4M views,https://www.youtube.com/@aamobile
Which Phone is BEST for Free Fire? 6 Flagships BATTLE! 😱,https://www.youtube.com/shorts/WOQlRSfZV8Y,362K views,https://www.youtube.com/@Mobilevelo
Honor 400 Pro Review: Unbelievable Specs & Beautiful Design!,https://www.youtube.com/shorts/lsDc0Di-sdk,880K views,https://www.youtube.com/@Hemel360
আবারও দাম কমলো ফ্লাগশিপ ফোনের🔥used Samsung phone price in Bd|used phone price in Bangladesh 2025,https://www.youtube.com/watch?v=sgILlvfnJCU&pp=ygUpYmVzdCBwaG9uZSB1bmRlciA0MDAwMCBpbiBiYW5nbGFkZXNoIDIwMjU%3D,3.9K views,https://www.youtube.com/@ariyanbdvlogs
Is Pixel 9 the camera KING🤔#smartphone,https://www.youtube.com/shorts/nynObVVxGP8,1.2M views,https://www.youtube.com/@JosiahMcroberts
Top 4 Powerful Gaming Processor Under 30k #techype #gamingprocessor,https://www.youtube.com/shorts/mqpK7P709f8,998K views,https://www.youtube.com/@TecHyype
IQOO 13 144 FPS BGMI TEST 🔥 | BEST GAMING PHONE UNDER 50000 RS #iqoo #iqoo13 #bgmi #gaming,https://www.youtube.com/shorts/4TMCMg2Crgg,313K views,https://www.youtube.com/@YrgOp
Unboxing the vivo X100 Ultra Imaging Kit. Doesn’t this phone directly turn into a camera? #shorts,https://www.youtube.com/shorts/5QeMOPeTTXQ,9.6M views,https://www.youtube.com/@Techway1
Best Camera Phones for Diwali! #shorts,https://www.youtube.com/shorts/rzrZ-OC35Ks,276K views,https://www.youtube.com/@TrakinTechEnglish
Used phone price in Bangladesh 2025 🔥 Used phone price In Bangladesh,https://www.youtube.com/watch?v=q_PIjyGsEh4&pp=ygUpYmVzdCBwaG9uZSB1bmRlciA0MDAwMCBpbiBiYW5nbGFkZXNoIDIwMjU%3D,4K views,https://www.youtube.com/@FahadAkonVlogs
Samsung Price Drop #shorts,https://www.youtube.com/shorts/mjLkpsP1eRY,5.6M views,https://www.youtube.com/@GyanTherapy
"Red Magic 9 Pro Unboxing 🔥 Best Gaming Phone 2025? | Full Review, PUBG Test & Price in India",https://www.youtube.com/shorts/3opHAHMsXHY,563K views,https://www.youtube.com/@MobileBaba-b2w
"Infinix Zero Flip 5G Unboxing & First Look | New Flip phone under ₹50,000 #Shorts",https://www.youtube.com/shorts/hp09gwYTwbM,357K views,https://www.youtube.com/@SmartprixOfficial
Google Pixel 9a |  Camera Test #googlepixel9a #shorts,https://www.youtube.com/shorts/KT_Kta-lAS4,1.6M views,https://www.youtube.com/@TechBharatyt
TOP10 Best Smartphone Of 2025 | Best Camera Phone Under 40k | Mobile Under 40k,https://www.youtube.com/shorts/VeIDQf4mP5Y,514K views,https://www.youtube.com/@riteshjeph
Flagship Under ₹50000? These 5 Phones Are INSANE! 😱 #shorts,https://www.youtube.com/shorts/rV0OhOcuCS8,1M views,https://www.youtube.com/@TechieBist
Is Moto Edge60 Pro the BEST Smartphone Under 25k in 2025 #bbdsale2025 #bigbilliondays,https://www.youtube.com/shorts/MA0A8t5XYL0,354K views,https://www.youtube.com/@GadgetGig
"Incredible ₹20,000 Second Hand Bike Deals in Bangalore!",https://www.youtube.com/watch?v=2Bmgp5NlEwY&pp=ygUpYmVzdCBwaG9uZSB1bmRlciA0MDAwMCBpbiBiYW5nbGFkZXNoIDIwMjU%3D,3.4K views,https://www.youtube.com/@RealBoyMaruf2.0
"Top 3 Best smartphones under 30,000 BDT  #techwithmonir",https://www.youtube.com/shorts/yc_HcOcBMnE,452K views,https://www.youtube.com/@TechwithMonirofficial
Realme Neo 7 Comes with 7000mAh Battery ।। Unboxing #smartphone #samzone,https://www.youtube.com/shorts/7yIzdXW-Ods,3M views,https://www.youtube.com/@SamZonebd
৩০-৬০ হাজারে Used iPhone কিনবেন?👀Best Used Iphone গুলো দেখে নিন এই ভিডিওতে!🔥,https://www.youtube.com/watch?v=DLqeUa6svG0&t=405s&pp=ygUpYmVzdCBwaG9uZSB1bmRlciA0MDAwMCBpbiBiYW5nbGFkZXNoIDIwMjU%3D,28K views,https://www.youtube.com/@TechShibly
POCO F6 Pro UNBOXING! 🔥,https://www.youtube.com/shorts/Oe1kg5kWJPQ,18M views,https://www.youtube.com/@ASBYT
"Best AI Phone under ₹40,000 | Best Phone under 40000 in July 2025",https://www.youtube.com/shorts/lnd3S7LNxRM,102K views,https://www.youtube.com/@Khushnoorbarelvi
Best Mobile under 20000 - 30000 in Pakistan | Don’t buy Wrong Phones! ,https://www.youtube.com/watch?v=N5AiEmFaWKM&pp=ygUpYmVzdCBwaG9uZSB1bmRlciA0MDAwMCBpbiBiYW5nbGFkZXNoIDIwMjU%3D,8.5K views,https://www.youtube.com/@its_mrraza
Top 5 best camera phone under 30000 in 2025 🔥 #cameraphone #gamingphone #shorts #video #satya07,https://www.youtube.com/shorts/fenl_tnFLb4,48K views,https://www.youtube.com/@Satya07-p6x
Top-3 Best Gaming Phone Under 20000 in 2024 🔥 #shorts #bestgamingphoneunder20000 #viralshorts,https://www.youtube.com/shorts/R-c-0PAzv1A,7.7M views,https://www.youtube.com/@ParmarCharan7
"Best Camera Phones under 30,000",https://www.youtube.com/shorts/Wxkj_rGGjYU,1.5M views,https://www.youtube.com/@KunalMalhotraKM
Samsung Galaxy S24FE Review! #smartphone #tech #s24fe,https://www.youtube.com/shorts/afHf75WPLaA,1.2M views,https://www.youtube.com/@noistech
Top 10+ Upcoming Phones in October 2025 📅 🔥 Must-See Launches! #shorts,https://www.youtube.com/shorts/UGkRtgaI4nU,391K views,https://www.youtube.com/@TechieBist
"Don't waste your money on expensive phones, Don't buy new phone before watching this #shorts #mobile",https://www.youtube.com/shorts/AXY8l9LM2hI,63K views,https://www.youtube.com/@Mrtraveller28
Vivo V29 🔥 || Auralight 📷 || Camera review 😎 #smartphone #vivo,https://www.youtube.com/shorts/ZTbFK-oWiBY,8.5M views,https://www.youtube.com/@rishabhs_tech3331
Honor 200 global varient. Best camera phone under 35k,https://www.youtube.com/shorts/CW33Z5EGeuM,159K views,https://www.youtube.com/@Shakilsblog
Best Gaming Phone Under ₹20000 🔥 Performance & Battery King! #Shorts,https://www.youtube.com/shorts/jqHwS5IfQYI,177K views,https://www.youtube.com/@TechieBist
VIVO V40 - Best Budget Phone?!,https://www.youtube.com/shorts/MA0q7cDqLpc,4.4M views,https://www.youtube.com/@RedskullPro
वाह 120x Zoom Camera phone 🫨🤯 - OPPO reno 10 pro plus #Shorts #ManojSaru #opporeno10proplus,https://www.youtube.com/shorts/NHpBkNRkF-Q,4.5M views,https://www.youtube.com/@ManojSaruu
